"battalion","incident_date_month","incidents_count","avg_minutes_to_arrival","avg_minutes_to_close","avg_suppression_units","avg_suppression_personnel","avg_ems_units","avg_ems_personnel","avg_other_units","avg_other_personnel","avg_estimated_property_loss","avg_estimated_contents_loss","avg_fire_fatalities","avg_fire_injuries","avg_civilian_fatalities","avg_civilian_injuries","avg_number_of_alarms","count_detectors_present","avg_number_of_floors_with_minimum_damage","avg_number_of_floors_with_significant_damage","avg_number_of_floors_with_heavy_damage","avg_number_of_floors_with_extreme_damage","count_automatic_extinguishing_system_present"
"B09","2023-06-01 00:00:00+00","157","-5.55785562632696390658","-26.77314225053078556242","2.2038216560509554","8.3694267515923567","0.35668789808917197452","0.62420382165605095541","0.05732484076433121019","0.12101910828025477707","12850","5050","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1",NULL,NULL,NULL,NULL,"1"
"B09","2023-07-01 00:00:00+00","155","-6.35268817204301075419","-29.5358064516129032","2.2709677419354839","8.8000000000000000","0.30322580645161290323","0.53548387096774193548","0.07741935483870967742","0.14193548387096774194","252500","11500","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1",NULL,NULL,NULL,NULL,NULL
"B09","2023-08-01 00:00:00+00","190","-5.75570175438596491404","-25.84815789473684210474","2.1000000000000000","8.1052631578947368","0.35789473684210526316","0.62105263157894736842","0.05789473684210526316","0.12631578947368421053","31443.166666666668","1625","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1",NULL,NULL,NULL,NULL,NULL
"B09","2023-09-01 00:00:00+00","175","-5.72190476190476190552","-30.3160952380952381","2.1657142857142857","8.2685714285714286","0.29714285714285714286","0.52000000000000000000","0.05142857142857142857","0.09142857142857142857","16750","20650","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2",NULL,NULL,NULL,NULL,NULL
"B09","2023-10-01 00:00:00+00","215","-6.09511627906976744372","-30.11558139534883720512","2.0837209302325581","7.9255813953488372","0.34883720930232558140","0.60465116279069767442","0.03255813953488372093","0.06046511627906976744","13602.25","3750","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2023-11-01 00:00:00+00","183","-6.3443533697632058","-29.3502732240437158","2.0655737704918033","7.8142076502732240","0.34426229508196721311","0.60655737704918032787","0.09289617486338797814","0.14754098360655737705","5250","10750","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2023-12-01 00:00:00+00","175","-5.66038095238095238095","-33.13038095238095237714","2.2571428571428571","8.5828571428571429","0.37142857142857142857","0.67428571428571428571","0.06285714285714285714","0.12571428571428571429","101100","25010","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2024-01-01 00:00:00+00","190","-6.08614035087719298351","-29.20359649122807017632","2.3105263157894737","8.7421052631578947","0.35789473684210526316","0.68947368421052631579","0.05263157894736842105","0.09473684210526315789","45380","6600","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0052631578947368","1",NULL,NULL,NULL,NULL,NULL
"B09","2024-02-01 00:00:00+00","248","-6.60584677419354838508","-27.7264784946236559","1.8750000000000000","7.1532258064516129","0.25806451612903225806","0.47177419354838709677","0.03225806451612903226","0.06048387096774193548","167666.66666666666","28125","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2024-03-01 00:00:00+00","218","-6.23425076452599388165","-28.0820336391437309","2.1192660550458716","8.1009174311926606","0.27522935779816513761","0.49082568807339449541","0.03669724770642201835","0.07798165137614678899","28491.75","10000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1",NULL,NULL,NULL,NULL,NULL
"B09","2024-04-01 00:00:00+00","161","-6.28944099378881987764","-32.8920289855072464","2.0186335403726708","7.7018633540372671","0.36645962732919254658","0.62732919254658385093","0.04347826086956521739","0.08695652173913043478","72330.8","30140","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2",NULL,NULL,NULL,NULL,NULL
"B09","2024-05-01 00:00:00+00","190","-6.54228070175438596105","-30.0366666666666667","2.0263157894736842","7.7368421052631579","0.36842105263157894737","0.65789473684210526316","0.04210526315789473684","0.07894736842105263158","84337.5","33666.666666666664","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2024-06-01 00:00:00+00","170","-5.85254901960784313882","-27.0143137254901961","2.4470588235294118","9.1294117647058824","0.24117647058823529412","0.41764705882352941176","0.08235294117647058824","0.14117647058823529412","19733.333333333332","7150","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2024-07-01 00:00:00+00","169","-5.79526627218934911105","-32.03619329388560157396","2.1242603550295858","8.0295857988165680","0.36094674556213017751","0.62130177514792899408","0.02366863905325443787","0.04733727810650887574","11659.6","1751.6666666666667","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2024-08-01 00:00:00+00","166","-6.13644578313253012048","-29.0192771084337349","2.5301204819277108","9.4457831325301205","0.32530120481927710843","0.57228915662650602410","0.06626506024096385542","0.12048192771084337349","36812.5","7125","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2","1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B09","2024-09-01 00:00:00+00","155","-5.90419354838709677849","-32.6397849462365591","2.3677419354838710","8.8451612903225806","0.36129032258064516129","0.65161290322580645161","0.07741935483870967742","0.14838709677419354839","14833.333333333334","7500","0.00000000000000000000","0.00000000000000000000","0.00645161290322580645","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2024-10-01 00:00:00+00","204","-5.88022875816993464052","-30.9870098039215686","2.5049019607843137","9.3725490196078431","0.35294117647058823529","0.61764705882352941176","0.10784313725490196078","0.19607843137254901961","108665","19450","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2",NULL,NULL,NULL,NULL,NULL
"B09","2024-11-01 00:00:00+00","191","-6.03952879581151832339","-30.8093368237347295","2.2879581151832461","8.7015706806282723","0.37696335078534031414","0.67539267015706806283","0.06806282722513089005","0.13089005235602094241","46750","24875","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","3",NULL,NULL,NULL,NULL,NULL
"B09","2024-12-01 00:00:00+00","218","-6.63539755351681957492","-31.4134556574923547","2.1788990825688073","8.2981651376146789","0.33486238532110091743","0.61467889908256880734","0.05963302752293577982","0.11926605504587155963","8333.333333333334","2500","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B09","2025-01-01 00:00:00+00","178","-6.04007490636704120056","-26.2810861423220974","2.1123595505617978","8.1067415730337079","0.24157303370786516854","0.44943820224719101124","0.03932584269662921348","0.07865168539325842697","4060","500","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1",NULL,NULL,NULL,NULL,NULL
"B09","2025-02-01 00:00:00+00","199","-6.4769681742043551","-26.0644053601340034","2.0050251256281407","7.7085427135678392","0.23618090452261306533","0.47738693467336683417","0.02512562814070351759","0.05025125628140703518","28375","10416.666666666666","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1",NULL,NULL,NULL,NULL,"1"
"B09","2025-03-01 00:00:00+00","76","-6.78837719298245614474","-23.7436403508771930","1.6973684210526316","6.8026315789473684","0.32894736842105263158","0.60526315789473684211","0.03947368421052631579","0.05263157894736842105","37369.666666666664","20250","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,NULL,NULL,NULL,NULL,NULL
"B10","2003-01-01 00:00:00+00","285","-4.49608187134502923836","-16.8070175438596491","2.0175438596491228","7.8315789473684211","0.06666666666666666667","0.11578947368421052632","0.02105263157894736842","0.03859649122807017544","0","0","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","4","1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-02-01 00:00:00+00","238","-3.94103641456582633137","-21.1899859943977591","2.3613445378151261","7.9831932773109244","0.09663865546218487395","0.19327731092436974790","0.00420168067226890756","0.00840336134453781513","130.25210084033614","25.210084033613445","0.00000000000000000000","0.00420168067226890756","0.00000000000000000000","0.00420168067226890756","1.00000000000000000000","2","0.60000000000000000000","0.10000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-03-01 00:00:00+00","294","-5.02080498866213152018","-18.8985260770975057","2.3775510204081633","8.1870748299319728","0.10204081632653061224","0.21088435374149659864","0.00680272108843537415","0.01360544217687074830","112.38095238095238","34.14965986394558","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0034013605442177","3","0.50000000000000000000","0.25000000000000000000","0.25000000000000000000","0.00000000000000000000","1"
"B10","2003-04-01 00:00:00+00","256","-4.63808593750000000143","-18.47395833333333333255","2.2460937500000000","8.3476562500000000","0.07812500000000000000","0.14453125000000000000","0.00781250000000000000","0.02343750000000000000","156.25","3.90625","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0039062500000000","2","0.83333333333333333333","0.16666666666666666667","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-05-01 00:00:00+00","305","-4.15300546448087431607","-18.46650273224043715738","2.1081967213114754","8.2950819672131148","0.07540983606557377049","0.13442622950819672131","0.00327868852459016393","0.00655737704918032787","167.21311475409837","0.16393442622950818","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0032786885245902","3","0.80000000000000000000","0.40000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-06-01 00:00:00+00","306","-4.00021786492374727756","-20.9922657952069717","2.1209150326797386","8.2679738562091503","0.11111111111111111111","0.21241830065359477124","0.00980392156862745098","0.01960784313725490196","75.40849673202614","73.52941176470588","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","4","0.40000000000000000000","0.00000000000000000000","0.00000000000000000000","0.10000000000000000000",NULL
"B10","2003-07-01 00:00:00+00","341","-4.33812316715542522063","-23.86422287390029325670","2.2756598240469208","7.6392961876832845","0.04105571847507331378","0.07917888563049853372","0.00293255131964809384","0.00586510263929618768","17.668621700879765","0.8797653958944281","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2","0.85714285714285714286","0.14285714285714285714","0.00000000000000000000","0.00000000000000000000","1"
"B10","2003-08-01 00:00:00+00","298","-3.87007829977628635324","-16.90246085011185682215","1.9161073825503356","7.8489932885906040","0.12416107382550335570","0.25167785234899328859","0.04362416107382550336","0.08053691275167785235","5.033557046979865","0.06711409395973154","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","1.00000000000000000000","0.16666666666666666667","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-09-01 00:00:00+00","342","-4.91062378167641325478","-20.10506822612085769795","2.1257309941520468","8.0730994152046784","0.04970760233918128655","0.09356725146198830409","0.01169590643274853801","0.02046783625730994152","107.01754385964912","1.4619883040935673","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","0.75000000000000000000","0.25000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-10-01 00:00:00+00","282","-5.10460992907801418652","-19.2506501182033097","4.7588652482269504","8.1737588652482270","0.07092198581560283688","0.12765957446808510638","0.00354609929078014184","0.00354609929078014184","14.539007092198581","1.7730496453900708","0.00000000000000000000","0.00354609929078014184","0.00000000000000000000","0.00354609929078014184","1.00000000000000000000","4","0.83333333333333333333","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1"
"B10","2003-11-01 00:00:00+00","250","-4.11479999999999999947","-17.80393333333333333320","1.9440000000000000","7.3400000000000000","0.06800000000000000000","0.12400000000000000000","0.01600000000000000000","0.02000000000000000000","332.74","7.64","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2003-12-01 00:00:00+00","212","-3.36344339622641509497","-20.5094339622641509","2.3113207547169811","8.5943396226415094","0.07075471698113207547","0.13207547169811320755","0.00943396226415094340","0.00943396226415094340","1260.8490566037735","283.9622641509434","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0047169811320755","2","0.77777777777777777778","0.33333333333333333333","0.11111111111111111111","0.00000000000000000000",NULL
"B10","2004-01-01 00:00:00+00","269","-3.72125154894671623371","-17.7615861214374226","2.0483271375464684","7.5167286245353160","0.04832713754646840149","0.08921933085501858736","0.00743494423791821561","0.01486988847583643123","763.5687732342008","271.37546468401484","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","3","0.57142857142857142857","0.14285714285714285714","0.14285714285714285714","0.00000000000000000000",NULL
"B10","2004-02-01 00:00:00+00","232","-3.84418103448275862141","-21.20316091954022988463","2.3189655172413793","8.3965517241379310","0.08620689655172413793","0.13793103448275862069","0.03448275862068965517","0.06034482758620689655","829.7413793103449","68.96551724137932","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2","0.50000000000000000000","0.16666666666666666667","0.16666666666666666667","0.00000000000000000000",NULL
"B10","2004-03-01 00:00:00+00","270","-3.62092592592592592630","-17.2309876543209877","2.0740740740740741","7.8111111111111111","0.10740740740740740741","0.18888888888888888889","0.00370370370370370370","0.00740740740740740741","534.6296296296297","1.8518518518518519","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2","0.66666666666666666667","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2004-04-01 00:00:00+00","275","-4.10145454545454545527","-21.0746060606060606","2.3527272727272727","8.8109090909090909","0.10545454545454545455","0.18545454545454545455","0.01454545454545454545","0.02909090909090909091","3109.309090909091","1859.4545454545455","0.00000000000000000000","0.00727272727272727273","0.00000000000000000000","0.00727272727272727273","1.0072727272727273","2","0.71428571428571428571","0.14285714285714285714","0.42857142857142857143","0.00000000000000000000",NULL
"B10","2004-05-01 00:00:00+00","259","-4.08449163449163448919","-20.56924066924066923719","2.3281853281853282","8.6447876447876448","0.10810810810810810811","0.20463320463320463320","0.01158301158301158301","0.02316602316602316602","227.22007722007723","33.78378378378378","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","5","0.75000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1"
"B10","2004-06-01 00:00:00+00","249","-4.47597054886211512718","-19.4259705488621151","2.2128514056224900","7.8674698795180723","0.08433734939759036145","0.14859437751004016064","0.00803212851405622490","0.01204819277108433735","388.0522088353414","45.78313253012048","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0040160642570281","2","1.2500000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2004-07-01 00:00:00+00","298","-3.68875838926174496488","-20.5326621923937360","2.3489932885906040","8.1543624161073826","0.13422818791946308725","0.23825503355704697987","0.00000000000000000000","0.00335570469798657718","517.9530201342282","518.1275167785235","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2","0.75000000000000000000","0.00000000000000000000","0.12500000000000000000","0.00000000000000000000","1"
"B10","2004-08-01 00:00:00+00","259","-3.71621621621621621493","-17.77702702702702702561","2.0231660231660232","7.5057915057915058","0.04633204633204633205","0.08494208494208494208","0.01930501930501930502","0.03861003861003861004","1927.2200772200772","413.5135135135135","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","0.50000000000000000000","0.16666666666666666667","0.50000000000000000000","0.00000000000000000000",NULL
"B10","2004-09-01 00:00:00+00","232","-3.93900862068965517155","-20.67880747126436781408","5.7500000000000000","7.8362068965517241","0.04741379310344827586","0.09482758620689655172","0.01724137931034482759","0.02155172413793103448","298.4913793103448","11.85344827586207","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1"
"B10","2004-10-01 00:00:00+00","239","-3.61708507670850767336","-17.4295676429567643","2.1213389121338912","7.6443514644351464","0.05020920502092050209","0.08368200836820083682","0.00000000000000000000","0.00000000000000000000","3586.196652719665","826.6945606694561","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.01255230125523012552","1.00000000000000000000","1","0.75000000000000000000","0.00000000000000000000","0.25000000000000000000","0.00000000000000000000",NULL
"B10","2004-11-01 00:00:00+00","170","-3.62539215686274510039","-20.82598039215686274235","2.4352941176470588","8.8588235294117647","0.07058823529411764706","0.12352941176470588235","0.02352941176470588235","0.04117647058823529412","4345.882352941177","1075.5882352941176","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00588235294117647059","1.0058823529411765","3","0.66666666666666666667","0.16666666666666666667","0.33333333333333333333","0.00000000000000000000","1"
"B10","2004-12-01 00:00:00+00","222","-4.13138138138138138213","-24.1998498498498499","2.6126126126126126","9.1486486486486486","0.07207207207207207207","0.13063063063063063063","0.00000000000000000000","0.00000000000000000000","2261.711711711712","2739.6396396396394","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0090090090090090","3","0.57142857142857142857","0.14285714285714285714","0.14285714285714285714","0.00000000000000000000","1"
"B10","2005-01-01 00:00:00+00","199","-3.86206030150753768710","-20.3398659966499162","2.1859296482412060","7.9698492462311558","0.07537688442211055276","0.19095477386934673367","0.00000000000000000000","0.00000000000000000000","3463.316582914573","1595.4773869346734","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0100502512562814","2","0.66666666666666666667","0.00000000000000000000","0.00000000000000000000","0.16666666666666666667",NULL
"B10","2005-02-01 00:00:00+00","173","-3.56724470134874759075","-17.7976878612716763","2.1156069364161850","7.8439306358381503","0.01734104046242774566","0.03468208092485549133","0.00000000000000000000","0.00000000000000000000","267.05202312138726","45.08670520231214","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,"1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2005-03-01 00:00:00+00","208","-3.67211538461538461619","-22.4403044871794872","2.6105769230769231","9.0913461538461538","0.11538461538461538462","0.21153846153846153846","0.00961538461538461538","0.01923076923076923077","1219.2307692307693","580.2884615384615","0.00000000000000000000","0.00480769230769230769","0.00000000000000000000","0.00480769230769230769","1.0048076923076923","5","0.60000000000000000000","0.10000000000000000000","0.10000000000000000000","0.20000000000000000000",NULL
"B10","2005-04-01 00:00:00+00","217","-4.15975422427035330077","-22.5949308755760369","2.5483870967741935","8.2857142857142857","0.09677419354838709677","0.17511520737327188940","0.00000000000000000000","0.00000000000000000000","1127.6497695852534","304.7235023041475","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0046082949308756","3","0.57142857142857142857","0.14285714285714285714","0.00000000000000000000","0.14285714285714285714","1"
"B10","2005-05-01 00:00:00+00","230","-3.82978260869565217333","-18.4022463768115942","2.1478260869565217","7.8043478260869565","0.07826086956521739130","0.14782608695652173913","0.00000000000000000000","0.00000000000000000000","203.47826086956522","14.23913043478261","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,"0.66666666666666666667","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1"
"B10","2005-06-01 00:00:00+00","237","-4.30246132208157524726","-28.7883263009845288","2.3966244725738397","8.6118143459915612","0.11814345991561181435","0.21097046413502109705","0.01687763713080168776","0.16455696202531645570","5321.518987341772","2418.2489451476795","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.01687763713080168776","1.0126582278481013","7","0.45454545454545454545","0.09090909090909090909","0.09090909090909090909","0.09090909090909090909","4"
"B10","2005-07-01 00:00:00+00","258","-4.34534883720930232532","-25.88488372093023255749","2.5930232558139535","9.0000000000000000","0.06201550387596899225","0.10852713178294573643","0.03488372093023255814","0.05038759689922480620","558.3527131782946","128.8953488372093","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0038759689922481","1","0.80000000000000000000","0.20000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2005-08-01 00:00:00+00","222","-4.59834834834834834474","-25.5904654654654655","2.6891891891891892","9.2882882882882883","0.07657657657657657658","0.14864864864864864865","0.00900900900900900901","0.03153153153153153153","2975.900900900901","838.7387387387388","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0135135135135135","3","0.50000000000000000000","0.20000000000000000000","0.10000000000000000000","0.10000000000000000000",NULL
"B10","2005-09-01 00:00:00+00","173","-4.08718689788053949557","-23.29951830443159922871","2.3988439306358382","8.5202312138728324","0.09248554913294797688","0.16184971098265895954","0.00000000000000000000","0.00000000000000000000","779.1907514450867","90.17341040462428","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","0.75000000000000000000","0.25000000000000000000","0.00000000000000000000","0.00000000000000000000","1"
"B10","2005-10-01 00:00:00+00","219","-3.88706240487062404673","-23.0237442922374429","2.4155251141552511","8.4931506849315068","0.05936073059360730594","0.11872146118721461187","0.00456621004566210046","0.00913242009132420091","1148.6347031963471","149.54794520547946","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2","0.75000000000000000000","0.25000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2005-11-01 00:00:00+00","224","-3.72574404761904761741","-23.9389880952380952","2.3660714285714286","8.4330357142857143","0.05803571428571428571","0.10267857142857142857","0.00892857142857142857","0.00892857142857142857","4311.611607142857","964.7321428571429","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00892857142857142857","1.0044642857142857",NULL,"0.83333333333333333333","0.16666666666666666667","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2005-12-01 00:00:00+00","210","-4.40333333333333332968","-23.0821428571428571","2.6809523809523810","9.2428571428571429","0.02857142857142857143","0.04761904761904761905","0.00000000000000000000","0.00000000000000000000","1166.6666666666667","15.523809523809524","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","4","1.00000000000000000000","0.12500000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2006-01-01 00:00:00+00","209","-4.28429027113237639522","-20.85964912280701754211","2.4641148325358852","8.5215311004784689","0.07177033492822966507","0.12440191387559808612","0.00478468899521531100","0.00478468899521531100","1236.3636363636363","291.67464114832535","0.00000000000000000000","0.00478468899521531100","0.00000000000000000000","0.00956937799043062201","1.00000000000000000000","1","0.80000000000000000000","0.00000000000000000000","0.40000000000000000000","0.00000000000000000000","1"
"B10","2006-02-01 00:00:00+00","173","-4.68439306358381502852","-24.7271676300578035","2.3815028901734104","8.3988439306358382","0.02312138728323699422","0.04624277456647398844","0.00578034682080924855","0.01156069364161849711","127.74566473988439","10.404624277456648","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","0.66666666666666666667","0.33333333333333333333","0.00000000000000000000","0.00000000000000000000","1"
"B10","2006-03-01 00:00:00+00","214","-4.60950155763239875545","-21.09127725856697819081","2.5373831775700935","8.5514018691588785","0.05607476635514018692","0.10747663551401869159","0.00000000000000000000","0.00000000000000000000","587.6168224299065","46.967289719626166","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000",NULL
"B10","2006-04-01 00:00:00+00","155","-4.24580645161290322495","-22.64774193548387096925","4.5290322580645161","8.9161290322580645","0.05806451612903225806","0.10322580645161290323","0.00645161290322580645","0.01290322580645161290","1263.5483870967741","681","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0064516129032258","1","0.80000000000000000000","0.40000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2006-05-01 00:00:00+00","217","-4.28955453149001536083","-20.6112135176651306","2.3963133640552995","8.2534562211981567","0.37788018433179723502","0.11059907834101382488","0.02304147465437788018","0.02304147465437788018","196.7741935483871","1.8957345971563981","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,"1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2006-06-01 00:00:00+00","209","-4.45255183413078149968","-22.6957735247208931","2.2153110047846890","7.8373205741626794","0.07655502392344497608","0.13397129186602870813","0.00000000000000000000","0.00000000000000000000","2046.4114832535886","0","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0047846889952153","1","0.33333333333333333333","0.00000000000000000000","0.00000000000000000000","0.33333333333333333333",NULL
"B10","2006-07-01 00:00:00+00","294","-4.12528344671201813844","-23.01564625850340136145","2.1292517006802721","7.6666666666666667","0.01360544217687074830","0.02721088435374149660","0.01020408163265306122","0.02040816326530612245","723.1292517006802","28.279310344827586","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,"0.00000000000000000000","0.33333333333333333333","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2006-08-01 00:00:00+00","203","-4.69367816091954023136","-27.72011494252873563038","2.1576354679802956","7.6305418719211823","0.06403940886699507389","0.10344827586206896552","0.00000000000000000000","0.00000000000000000000","903.0049261083744","51.31979695431472","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000",NULL,"0.50000000000000000000","0.50000000000000000000","0.00000000000000000000","0.00000000000000000000",NULL
"B10","2006-09-01 00:00:00+00","212","-4.22783018867924528412","-23.2288522012578616","2.5283018867924528","8.9292452830188679","0.10377358490566037736","0.23113207547169811321","0.01415094339622641509","0.02358490566037735849","924.5283018867924","0.9569377990430622","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","1.0047169811320755","1","0.40000000000000000000","0.40000000000000000000","0.40000000000000000000","0.00000000000000000000","1"
